,ID,Название,Модель,Категория,Изображения,Базовая цена,Цена со скидкой
30,10030695,Телевизор HEC R1 32 S HD (DH1U6GD02RU),R1 32 S HD (DH1U6GD02RU),ЖК LED-телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10030695.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030695b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030695b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030695b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030695b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030695b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030695b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030695b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030695b7.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030695s.jpg",15999,11999
31,10026805,Телевизор Витязь 32LF1210 Smart,32LF1210 Smart,ЖК LED-телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10026805.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026805b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026805b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026805b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026805b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026805b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026805b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026805b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026805s.jpg",9999,9999
32,10024682,Телевизор Hi VHIT-40F152MS,VHIT-40F152MS,ЖК LED-телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10024682.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024682b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024682s.jpg",11999,11999
33,10030671,Телевизор Haier 65 Smart TV AX Pro,65 Smart TV AX Pro,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10030671.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030671b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030671b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030671b10.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030671b11.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030671b12.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030671b13.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030671b14.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030671b15.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030671b16.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030671b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030671b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030671b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030671b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030671b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030671b7.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030671b8.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030671b9.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030671s.jpg",109999,89999
34,10030408,Телевизор Hisense 40A4BG,40A4BG,ЖК LED-телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10030408.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030408b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030408b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030408b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030408b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030408b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030408s.jpg",19999,16999
35,10027345,Телевизор Philips 43PUS7956/60,43PUS7956/60,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10027345.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027345b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027345b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027345b10.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027345b11.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027345b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027345b22.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027345b23.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027345b24.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027345b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027345b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027345b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027345b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027345b7.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027345b8.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027345b9.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027345s.jpg",41999,31999
36,10027338,Телевизор Philips 50PUS7956/60,50PUS7956/60,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10027338.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338b21.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338b22.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338b23.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338b24.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338b26.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338b27.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338b28.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338b29.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338b30.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338b31.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338b32.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10027338s.jpg",52999,36999
37,10030409,Телевизор Toshiba 43V35KE,43V35KE,ЖК LED-телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10030409.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030409b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030409b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030409b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030409b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030409b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030409b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030409s.jpg",26999,26999
38,10025478,Телевизор Витязь 55LU1204 Smart,55LU1204 Smart,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10025478.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025478b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025478b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025478b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025478b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025478b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025478b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025478b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025478s.jpg",32999,32999
39,10030424,Телевизор Hisense 55U7HQ,55U7HQ,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10030424.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030424b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030424b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030424b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030424b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030424b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030424b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030424b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030424s.jpg",99999,59999
40,10029502,Телевизор Telefunken TF-LED50S03T2SU (Яндекс),TF-LED50S03T2SU,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10029502.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029502b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029502b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029502b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029502b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029502b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029502s.jpg",25199,19999
41,10029724,Телевизор Toshiba 32V35KE,32V35KE,ЖК LED-телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10029724.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029724b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029724b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029724b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029724b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029724b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029724b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029724b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029724b7.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029724b8.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029724s.jpg",22999,19999
42,10030423,Телевизор Hisense 55E7HQ,55E7HQ,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10030423.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030423b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030423b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030423b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030423b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030423b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030423b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030423s.jpg",59999,44999
43,10030415,Телевизор Toshiba 50C350KE,50C350KE,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10030415.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030415b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030415b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030415b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030415b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030415b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030415b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030415b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030415b7.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030415b8.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030415s.jpg",44999,37999
44,10030413,Телевизор Hisense 65A6BG,65A6BG,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10030413.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030413b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030413b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030413b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030413b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030413s.jpg",69999,49999
45,10025203,Телевизор Hi VHIX-40F152MSY,VHIX-40F152MSY,ЖК LED-телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10025203.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025203b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025203b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025203b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025203b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025203b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025203b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025203b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025203s.jpg",13499,13499
46,10031231,Телевизор Grundig 65 GGU 7900B,65 GGU 7900B,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10031231.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031231b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031231b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031231b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031231b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031231b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031231b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031231b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031231s.jpg",79999,79999
47,10031230,Телевизор Grundig 55 GGU 7900B,55 GGU 7900B,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10031230.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031230b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031230b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031230b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031230b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031230b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031230b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031230b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031230s.jpg",64999,54999
48,10024674,Телевизор Novex NWT-40F171MS,NWT-40F171MS,ЖК LED-телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10024674.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024674b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024674b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024674b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024674b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024674b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024674b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024674b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024674s.jpg",11999,11999
49,10031217,Телевизор Grundig 55 GFU 7800B,55 GFU 7800B,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10031217.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031217b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031217b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031217b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031217b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031217b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031217b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031217b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031217s.jpg",53999,53999
50,10028426,Телевизор Hi VHIX-32H181MSY,VHIX-32H181MSY,ЖК LED-телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10028426.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10028426b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10028426b21.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10028426b22.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10028426b23.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10028426b24.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10028426b26.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10028426b27.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10028426s.jpg",8999,8999
51,10025792,Телевизор Haier 43 Smart TV MX Light,43 Smart TV MX Light,ЖК LED-телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10025792.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025792b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025792b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025792b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025792b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025792b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025792b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025792b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025792b7.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025792s.jpg",26999,19999
52,10029729,Телевизор Toshiba 55C350KE,55C350KE,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10029729.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029729b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029729b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029729b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029729b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029729b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029729b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029729b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029729b7.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029729b8.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029729b9.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029729s.jpg",54999,49999
53,10030236,Телевизор Sber SBX-50U219TSS,SBX-50U219TSS,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10030236.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030236b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030236b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030236b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030236b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030236b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030236b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030236b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030236b7.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030236b8.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030236b9.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030236s.jpg",41999,24999
54,10029563,Телевизор Telefunken TF-LED58S06T2SU,TF-LED58S06T2SU,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10029563.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029563b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029563b21.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029563b22.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029563b23.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029563b24.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029563b26.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029563b27.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029563s.jpg",33999,25999
55,10025187,Телевизор Novex NWX-24H121WSY,NWX-24H121WSY,ЖК LED-телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10025187.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025187b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025187b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025187b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025187b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025187b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025187b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025187b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025187b7.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10025187s.jpg",9999,9999
56,10029721,Телевизор Hisense 32A5730FA,32A5730FA,ЖК LED-телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10029721.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029721b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029721b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029721b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029721b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029721b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029721b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029721b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029721b7.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029721b8.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029721s.jpg",13999,12499
57,10030449,Телевизор Витязь 32LH0205,32LH0205,ЖК LED-телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10030449.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030449b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030449b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030449b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030449b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030449b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030449b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10030449s.jpg",8799,6499
58,10029726,Телевизор Toshiba 43C350KE,43C350KE,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10029726.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029726b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029726b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029726b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029726b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029726b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029726b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029726b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029726b7.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029726b8.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029726b9.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10029726s.jpg",34999,34999
59,10031390,Телевизор Artel UA50H3502,UA50H3502,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10031390.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031390b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031390b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031390b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031390b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031390b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031390b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031390b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031390b7.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031390b8.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031390s.jpg",34999,34999
60,10031232,Телевизор Grundig 43 GGU 7950A,43 GGU 7950A,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10031232.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031232b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031232b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031232b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031232b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031232b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031232b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031232b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10031232s.jpg",42999,42999
61,10026824,Телевизор LG OLED65C14LB,OLED65C14LB,OLED-телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10026824.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b10.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b11.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b12.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b13.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b14.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b15.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b16.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b17.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b18.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b19.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b20.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b21.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b22.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b23.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b24.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b7.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b8.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824b9.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10026824s.jpg",219999,219999
62,10024464,Телевизор Haier 55 Smart TV BX,55 Smart TV BX,4K (UHD) телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10024464.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024464b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024464b1.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024464b2.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024464b3.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024464b4.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024464b5.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024464b6.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024464b7.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10024464s.jpg",69999,39999
63,10028681,Телевизор V-HOME 43LF1209,43LF1209,ЖК LED-телевизоры,"https://img.mvideo.ru/Pdb/big_pic/200/10028681.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10028681b.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10028681b21.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10028681b22.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10028681b23.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10028681b24.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10028681b26.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10028681b27.jpg, https://img.mvideo.ru/Pdb/big_pic/200/10028681s.jpg",16799,15499
